feature_set,removed_feature_group,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
Without geography,geography,0.41985559463500977,0.050915831359353646,0.025153493881225585,0.004514896096102217,1.0,0.1,7,3,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7595171773444754,0.7361623616236163,0.7673545966228893,0.7555147058823529,0.7474370922646785,0.7531971867476024,0.010668733626052996,160,0.8240783947736817,0.8267605633802817,0.8207076703870815,0.8241420118343196,0.8279443002124145,0.8247265881175558,0.002506164809467512
Without geography,geography,1.1169178009033203,0.05968868194666469,0.05350861549377441,0.028614572246531543,1.0,0.1,7,3,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.750465549348231,0.7121495327102804,0.74784276126558,0.7303370786516854,0.7276119402985075,0.7336813724548569,0.014098907458133985,317,0.8821694264458844,0.8824096385542168,0.8805790108564535,0.8809237430839548,0.8787878787878788,0.8809739395456777,0.0012982889172149772
Without geography,geography,1.2438364982604981,0.23544134771460767,0.05127401351928711,0.013758632544105798,1.0,0.1,7,3,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7476635514018691,0.7174721189591078,0.7582938388625592,0.746268656716418,0.7347703842549204,0.7408937100389749,0.013882012349163333,292,0.8683206106870229,0.8733603625089434,0.8600191754554171,0.8658361284139914,0.8661077844311377,0.8667288122993024,0.0043061134912841
Without geography,geography,2.2320839405059814,0.10550608104387228,0.07165408134460449,0.01797070158777859,1.0,0.1,7,3,500,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7483751160631383,0.7109448082319925,0.7384615384615385,0.7272727272727273,0.730188679245283,0.731048573854936,0.012444427970185629,322,0.9127710843373494,0.9065443129678822,0.9065827686350436,0.9060159458806475,0.9042809042809042,0.9072390032203653,0.0028900995987902593
Without geography,geography,1.6718442916870118,0.0811525822552249,0.08089838027954102,0.027594791640417816,1.0,0.1,7,3,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7460168697282099,0.7113207547169811,0.7497639282341831,0.7413632119514473,0.7303689687795648,0.7357667466820772,0.013849541991106681,312,0.8905389221556886,0.8954937679769894,0.8886746987951807,0.8858866103739446,0.888083152042543,0.8897354302688694,0.0032395259391761917
Without geography,geography,0.46279277801513674,0.06540208939029032,0.038730287551879884,0.013952208971297514,1.0,0.1,7,5,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7585568917668826,0.7333333333333333,0.7669172932330827,0.7460757156048015,0.7476459510357816,0.7505058369947764,0.011461720499435866,209,0.8142089273194671,0.8200283419933869,0.8151300236406619,0.8165094339622642,0.8120805369127517,0.8155914527657064,0.002644976335221467
Without geography,geography,0.381484842300415,0.04809139735935714,0.02297496795654297,0.00402343906489288,1.0,0.1,7,5,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7567567567567568,0.730804810360777,0.7661971830985915,0.744700460829493,0.7572093023255814,0.75113370267424,0.012248188063207443,199,0.8133457769482034,0.8221752407798919,0.8116079923882017,0.8151300236406619,0.8171992481203008,0.815891656375452,0.0036497833572795408
Without geography,geography,1.042374563217163,0.05539320401096509,0.04023141860961914,0.010255677496282093,1.0,0.1,7,5,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7406015037593985,0.7168391345249294,0.7476280834914611,0.7402597402597403,0.7408793264733395,0.7372415577017738,0.010561920417855995,305,0.8640267175572519,0.8672268907563025,0.8590668590668591,0.8650984157465195,0.8614645858343337,0.8633766937922533,0.0028440009229180043
Without geography,geography,0.8614392757415772,0.06077724269164567,0.03131270408630371,0.004843980867993612,1.0,0.1,7,5,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7539756782039289,0.7213420316868593,0.7562380038387716,0.7379182156133829,0.7422096317280453,0.7423367122141975,0.012562064402381822,278,0.8494983277591973,0.853530534351145,0.8458764125991824,0.8494004796163069,0.8467432950191571,0.8490098098689977,0.0026752005696406137
Without geography,geography,1.5528070449829101,0.05101776891155215,0.047901153564453125,0.010303167063899558,1.0,0.1,7,5,500,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7502338634237605,0.7128157156220767,0.7523809523809524,0.7309833024118738,0.7308781869688386,0.7354584041615004,0.014549110654230396,313,0.8917748917748918,0.8908170643528561,0.8875453446191052,0.8885135135135135,0.8873341375150784,0.889196990355089,0.0017852456650086855
Without geography,geography,1.056596040725708,0.2524617123808523,0.02842679023742676,0.00842920052856093,1.0,0.1,7,5,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.75,0.706880301602262,0.7488061127029608,0.7325256290773532,0.7310606060606061,0.7338545298886364,0.015629504234869654,316,0.8691074419717636,0.8722636516718788,0.8694808345463367,0.8672099712368169,0.8706503479721622,0.8697424494797918,0.0016772515092038584
Without industry,industry,0.07422089576721191,0.0016981261694240329,0.009076881408691406,0.0008239917372539323,0.7,0.01,3,1,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7508771929824561,0.7450628366247756,0.7726027397260274,0.7653429602888087,0.7542448614834674,0.7576261182211071,0.009986648854054573,25,0.7722598993655655,0.7709648331830478,0.7600271923861319,0.7654541397009597,0.7655328798185941,0.7668477888908598,0.004391646026432429
Without industry,industry,0.07794137001037597,0.0032786001280884236,0.01012558937072754,0.0018216813186457653,0.7,0.01,3,1,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7544169611307421,0.7457322551662174,0.7763636363636364,0.7651858567543064,0.7528991971454059,0.7589195813120616,0.010714340385190878,20,0.7695355491965662,0.7689873417721519,0.7640702386312472,0.7644683714670256,0.7673098751418842,0.766874275241775,0.0022533606361946367
Without industry,industry,0.30144405364990234,0.018793764551587898,0.024597978591918944,0.004582645233324255,0.7,0.01,3,1,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7577981651376147,0.7395736793327155,0.7572633552014996,0.7611111111111111,0.75591985428051,0.7543332330126902,0.007574863616835543,70,0.7708711433756806,0.7702702702702703,0.7622835751052878,0.7662127855988923,0.7661459547680112,0.7671567458236284,0.003135325691810039
Without industry,industry,0.3478095531463623,0.04968958994417134,0.017800426483154295,0.001738561269499205,0.7,0.01,3,1,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7571035747021082,0.7431192660550459,0.7544684854186265,0.7623485554520038,0.7586206896551724,0.7551321142565914,0.006525071084281316,50,0.769440036272954,0.7734138972809668,0.7643610785463072,0.7648975791433892,0.7709445346948248,0.7686114251876884,0.0034943335136271786
Without industry,industry,0.5510617733001709,0.05941915966965038,0.028460979461669922,0.0077705982431954135,0.7,0.01,3,1,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7601476014760148,0.7393715341959335,0.7507109004739336,0.7615526802218114,0.7612076852698993,0.7545980803275185,0.008600097632853418,61,0.7721547973437142,0.7762578251796893,0.7679324894514767,0.7696941612604263,0.7723235156615241,0.7716725577793662,0.0028136503754968324
Without industry,industry,0.564154052734375,0.06083315517279537,0.028752231597900392,0.0041227394983519286,0.7,0.01,3,1,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7585568917668826,0.7412199630314233,0.7509433962264151,0.7597042513863216,0.7607699358386801,0.7542388876499446,0.007369160233210817,71,0.7732358986069879,0.777519739897817,0.7678948603614175,0.7705146036161336,0.7731958762886598,0.7724721957542031,0.003205271399495313
Without industry,industry,0.15655322074890138,0.010324720015468535,0.01827855110168457,0.004125210484073496,0.7,0.01,3,3,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7515364354697103,0.7450628366247756,0.7731397459165155,0.7653429602888087,0.7553571428571428,0.7580878242313907,0.009992246626796096,23,0.771891418563923,0.7709648331830478,0.7624633431085044,0.7650078107565276,0.766613744613291,0.7673882300450587,0.003566273457102773
Without industry,industry,0.14287114143371582,0.00819377175933095,0.01591067314147949,0.002792776216095344,0.7,0.01,3,3,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7548500881834215,0.747982062780269,0.7763636363636364,0.7644927536231884,0.7513416815742398,0.759006044504951,0.010285257189074989,18,0.769806338028169,0.7700993676603433,0.7623985572587917,0.764336917562724,0.7656285519436236,0.7664539464907303,0.0030376600858912925
Without industry,industry,0.3669135093688965,0.0183971034783563,0.022492408752441406,0.0038898291295864,0.7,0.01,3,3,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7586837294332724,0.7395736793327155,0.7560975609756098,0.7604070305272895,0.7563636363636363,0.7542251273265046,0.00749452089085424,72,0.771635704576348,0.7697690692792163,0.760609613130129,0.7664587664587664,0.7665813358156853,0.7670108978520289,0.0037539889602496977
Without industry,industry,0.33633737564086913,0.03274151948944986,0.02066035270690918,0.0053220522555755935,0.7,0.01,3,3,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7568555758683729,0.7431192660550459,0.7537593984962406,0.7636700648748842,0.7590579710144928,0.7552924552618072,0.006889754658238191,44,0.7695091608233431,0.7734447539461468,0.7645818692902319,0.7669138090824837,0.7692307692307693,0.768736072474595,0.0029526977374352377
Without industry,industry,0.5537542343139649,0.03357809216175343,0.029395055770874024,0.010137962222001966,0.7,0.01,3,3,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7597042513863216,0.7386046511627907,0.7518939393939394,0.7578558225508318,0.7609489051094891,0.7538015139206746,0.008209121842436861,85,0.7712388367300206,0.7734265734265734,0.7667057444314185,0.7688383955483422,0.7711349836524989,0.7702689067577707,0.00229800784220396
Without industry,industry,0.5114216327667236,0.04700828198971989,0.024752235412597655,0.007915056998603393,0.7,0.01,3,3,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7588126159554731,0.7386888273314867,0.7518939393939394,0.7583025830258303,0.7589367552703942,0.7533269441954247,0.0077800710126562445,107,0.7734428473648186,0.777028598000465,0.7682926829268293,0.7724745134383688,0.7711745437529247,0.7724826370966813,0.002858484018952388
Without industry,industry,0.15045599937438964,0.011158383059285626,0.03169527053833008,0.009143478265367504,0.7,0.01,3,5,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7535211267605634,0.7443946188340808,0.7734303912647862,0.7664562669071235,0.7531305903398927,0.7581865988212892,0.010376022181849917,22,0.77162250930589,0.7706173952230735,0.7617972454278619,0.7654541397009597,0.766295707472178,0.7671573994259927,0.0035856278321443275
Without industry,industry,0.1593625068664551,0.009128657763074956,0.019178056716918947,0.0034173318309929906,0.7,0.01,3,5,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7541850220264317,0.7461883408071749,0.7763636363636364,0.7638009049773755,0.7513416815742398,0.7583759171497716,0.010663673144090884,21,0.7690953114681929,0.7695436059647537,0.7634069400630915,0.764402600313831,0.7657350602135878,0.7664367036046914,0.0024710477458361178
Without industry,industry,0.3540529727935791,0.02269639807030461,0.022940587997436524,0.0030984444973296533,0.7,0.01,3,5,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7570518653321201,0.7407407407407407,0.7568075117370892,0.7588126159554731,0.7574931880108992,0.7541811843552645,0.006755789461268674,75,0.7688818326151055,0.7690153989734018,0.7593331768020662,0.7662127855988923,0.7650069799906933,0.7656900347960318,0.003532565528179478
Without industry,industry,0.33545794486999514,0.023855276123040198,0.02245783805847168,0.0035002206994380583,0.7,0.01,3,5,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.757548032936871,0.7428571428571429,0.7544684854186265,0.7625231910946196,0.7590579710144928,0.7552909646643504,0.006735966003633819,46,0.77124773960217,0.7727378460107002,0.7643192488262911,0.7665198237885462,0.7688035177042352,0.7687256351863885,0.003057670902720487
Without industry,industry,0.504575538635254,0.041619365548505115,0.02236146926879883,0.0035084840398256307,0.7,0.01,3,5,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7612903225806451,0.7423255813953489,0.7556390977443609,0.7597042513863216,0.7598173515981735,0.7557553209409701,0.006972830127977335,37,0.7712717291857274,0.7733085328993258,0.7670016358962375,0.7688744789254285,0.7685834502103787,0.7698079654234196,0.0022200404036526985
Without industry,industry,0.5172589302062989,0.01703023472363596,0.032950735092163085,0.01096340974354451,0.7,0.01,3,5,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7567067530064755,0.7419056429232193,0.7547169811320755,0.759447004608295,0.7598173515981735,0.7545187466536477,0.0065769293024738815,64,0.7731015553522416,0.7753960857409133,0.7682613768961494,0.7710843373493976,0.7715285880980164,0.7718743886873437,0.002353971177735037
